,content,id,lat,location,lon,time,user,user_id
1894,Due to the snow storm all activities are canceled for today. https://t.co/GaWDn3Fg6P,971401905695088640,,Other Location in MA,,2018-03-07 15:07:16,LordsHouseBOS,3302154657
1895,I wanna go somewhere and do something productive with my day but it’s supposed to snow and yeah I don’t wanna deal with that,971401888271884288,,Other Location in US,,2018-03-07 15:07:12,angelxdv,45688112
1899,"Snow won’t stop ICE, so it won’t stop us...hope to see #JP @JP_02130 @02130News folks at @TheFrogmore for night 2 o… https://t.co/t1sq2Qb7BG",971401383437066240,,"Boston, MA",,2018-03-07 15:05:12,BostonForAll1,856955125323247616
1900,"6-10in NEW SNOW PREDICTED on Thu March 8  @ Magic Mountain,ID #powdertrack #magicmountain https://t.co/COcETjFn5g",971401357432381440,,"Boston, MA",,2018-03-07 15:05:06,powdertrack,69695511
1901,Snow emergencies used to mean day drinking and staying in PJs for hours. Now it means dental surgery why do we grow… https://t.co/fREWxYnuzZ,971401349308080128,,"Boston, MA",,2018-03-07 15:05:04,gingersnap72,278537879
1905,@ericfisher Starting to snow in Hopedale,971400842753576960,,"Boston, MA",,2018-03-07 15:03:03,MDEZPE,3057678965
1908,Is it me or did everyone get extremely soft with this snow business...,971400724897828864,,"Boston, MA",,2018-03-07 15:02:35,momalley15,45469620
191,"Snow and ice is nothing compared to #whiskey and spice, Sláinte! #Cinnamon #Whiskey… https://t.co/bTP2itbHzn",971528696866721792,-71.0538635,Other Location,42.3423882,2018-03-07 23:31:06,FlamnLeprechaun,2675385074
1911,@NateDeeOHgee @ang_trowbridge haha not too bad yet - snow just starting to fall. the worst is coming tonight/tomorr… https://t.co/bPHZ1k6Y5J,971400424908578816,,"Somerville, MA",,2018-03-07 15:01:23,llebnayr,1130206958
1913,and the snow has begun in leominster.,971400211397595136,,"Boston, MA",,2018-03-07 15:00:32,angiefrissore,18334400
1914,I need to go to MAC but this snow 😢,971400175553040384,,"Boston, MA",,2018-03-07 15:00:24,staygleaming_,751132027710271488
1916,"Today's snow = emptier-than-usual train and empty seats. #FilthRating: ""low"" on this seat! @OrangeLineProbs… https://t.co/Stv5Auy0Ey",971400091318804480,,Other Location in MA,,2018-03-07 15:00:04,hendrey,18679932
1917,"RT @7News: From the coast to possible jackpot snow areas, 7News is live with Storm Force coverage: https://t.co/EOeRhHeM0S https://t.co/QJb…",971400078224183296,,Other Location,,2018-03-07 15:00:01,CelticOrigin,761929921169993728
1918,if this snow storm could hold off until I got home tomorrow that’d be fine by me,971400029440217088,,"Boston, MA",,2018-03-07 14:59:49,lame_kenzie,3174268858
1922,"I have to buy some food, cuz incoming snow storm",971399541424623616,,Other Location,,2018-03-07 14:57:53,sukaiakua281,967894394
1923,"Current weather status at @BostonLogan - rain, no snow. #boswx #bosnow https://t.co/NQ1TAInEgV",971399532134223872,,"Boston, MA",,2018-03-07 14:57:50,karamat,16188675
1924,The Stormy Daniels lawsuit is hitting harder than this nor’easter in Boston is right now. I wanted a snow day dammit!,971399529529528320,,"Boston, MA",,2018-03-07 14:57:50,averykayla,70499081
1925,"I bought my iMac in 2013 and sprung for a Thunderbolt cable so I could use Target Display Mode. Today, with a forec… https://t.co/YDSHhN28JJ",971399522575372288,,"Boston, MA",,2018-03-07 14:57:48,jeffvautin,14744582
1928,"Everyone’s talking about the weather and nobody is saying it, but everyone is pretty much disappointed we’re not go… https://t.co/j1NlRN0fL1",971399239115902976,,"Boston, MA",,2018-03-07 14:56:40,somemetaphor,3068582214
193,How bad is this #noreaster #bombgenesis #thundersnow storm? The snow's gonna be wicked heavy in @mattynickwaaf's… https://t.co/Jj0CplCz66,971528503165407232,,"Boston, MA",,2018-03-07 23:30:19,waaf,17789365
1932,@SPNnation74 I miss being outside building forts and not giving a shit about my boots being filled with snow.,971398953467105280,,"Boston, MA",,2018-03-07 14:55:32,ErinOfBoston,20351179
1933,we're living in a world in which NYC is about to get 2-4 times the amount of snow that Boston is....,971398907484876800,,"Somerville, MA",,2018-03-07 14:55:21,foxeared,223613505
1936,RT @BostonGlobe: .@GrowingWisdom: The storm will likely drop anywhere from 1 to 3 inches along the coastlines. That accumulation will ramp…,971398793039110144,,Other Location in US,,2018-03-07 14:54:54,ssconetwothree1,4301326102
1940,Lots of rain and snow today. Wish it were Friday!,971398577225371648,,"Boston, MA",,2018-03-07 14:54:03,RinchanNauFFXIV,3908204451
1941,"So according to the local necromancers, I am getting between 2 and 18 inches of snow. Yeah… that’s helpful.",971398567372972032,,"Boston, MA",,2018-03-07 14:54:00,JJensenRF,48722806
1944,STREAMING: Mass. Gov. Baker discusses storm set to wallop New England https://t.co/vxLYfxpMOZ,971398372002328576,,"Boston, MA",,2018-03-07 14:53:14,NECN,9907172
1946,Narrow snow bands make for interesting predictions. A 20 mile shift changes 2” to a foot.,971398334119383040,,Other Location in MA,,2018-03-07 14:53:05,sarcasmbully,36113543
1948,WATCH LIVE: Gov. Baker holds press conference on latest nor’easter to hit New England https://t.co/Ypk3CSEXIy,971398283846389760,,"Boston, MA",,2018-03-07 14:52:53,NBC10Boston,4746090250
1949,my class in the afternoon was cancelled but i still have to walk to french in the snow 🙃,971398218587299840,,"Boston, MA",,2018-03-07 14:52:37,hockeyamy4,510649358
1951,RT @boston25: VIDEO: Leominster could see more than a foot of snow from Wednesday's nor'easter https://t.co/TMWSa1HPuf,971398021748527104,,"Boston, MA",,2018-03-07 14:51:50,MichaelHenrich,32721368
1952,Here is to cloudy days and rainy mornings! #cloudy #clouds #rain #snow #mood #commute #sky… https://t.co/KmfczUSQCR,971397977809018880,,"Boston, MA",,2018-03-07 14:51:40,ONAP17,59179514
1957,@gaychrono snow day snow day snow day,971397325137547264,,"Boston, MA",,2018-03-07 14:49:04,ferspnai,877376271809957888
1961,Snow day is the right day to register for our upcoming Commonwealth Workforce Coalition conference coming up May 3r… https://t.co/fy6rDzjzXU,971396839969841152,,"Boston, MA",,2018-03-07 14:47:08,WorkResults,16956103
1963,@OfcAZendejas I will be glad to send you all the snow that I’m getting in Massachusetts!!,971396765294395392,,"Boston, MA",,2018-03-07 14:46:51,kristiney881,43415004
1968,VIDEO: Leominster could see more than a foot of snow from Wednesday's nor'easter https://t.co/TMWSa1HPuf,971396662366175232,,"Boston, MA",,2018-03-07 14:46:26,boston25,19665244
197,why couldn’t it snow friday instead of tomorrow 🙄,971528270712885248,,"Somerville, MA",,2018-03-07 23:29:24,jesseniaaaab,1720059980
1971,"Flurries &amp; snow showers will be with us much of the AM, not part of the storm... main Event arrives this afternoon. https://t.co/KqPn6xXlqH",971396410372427776,,"Boston, MA",,2018-03-07 14:45:26,DavidBagleyWX,554413809
1974,Snow storm just pump faked it?,971396250208821248,,"Boston, MA",,2018-03-07 14:44:48,NoRegrets_Kev,258561688
198,I’m just trying to have a snow day tomorrow 😩,971528134146347008,,"Boston, MA",,2018-03-07 23:28:51,ashleysanchezxo,847679426
1980,Where the snow storm?????,971396001608105984,,"Boston, MA",,2018-03-07 14:43:49,pranobbm,21082486
1981,"Even with the extra snow, the snowpack in California is still below average so far this winter season. https://t.co/r4xWUIp4Yr",971395931143921664,,"Boston, MA",,2018-03-07 14:43:32,talk1430,3246271363
1982,"overcast clouds -&gt; snow
temperature up 34°F -&gt; 35°F
humidity down 88% -&gt; 86%
wind 6mph -&gt; 17mph",971395877821595648,-71.19,Other Location in MA,42.37,2018-03-07 14:43:19,WatertownMA,251496134
1985,"ok boston, what we doing? rain, snow, hurricane, all three!? make ya mind up. i’ve got errands to run. https://t.co/TMU9gV69bY",971395789766447104,,Other Location,,2018-03-07 14:42:58,_thebeautyshelf,3118636726
1990,"Rain, snow, sleet or shine, @TheBushariTeam has you covered during every stage of your real estate journey. Stay sa… https://t.co/TMoS9F8jXH",971395470244433920,,"Boston, MA",,2018-03-07 14:41:42,TheBushariTeam,204186933
1991,"Developing #marketing excellence in CT this week. With a foot of snow forecasted here, these people are thirsty to… https://t.co/7DniWsUnB9",971395348412420096,,"Boston, MA",,2018-03-07 14:41:13,zebrl,253212009
1993,"With the New England snow storm today, this article is worth a read. "".. if shoveling snow can trigger heart troubl… https://t.co/AU9xyWYa6w",971395252522225664,,"Boston, MA",,2018-03-07 14:40:50,BethFratesMD,730021628
1996,Either snow or don't 😒,971395024075350016,,"Somerville, MA",,2018-03-07 14:39:56,ruanmirandaXVII,334264917
1997,"RT @wbz: STORM WATCH: If you have snow this morning, that's not the main event.  That starts this afternoon. Watch @DanielleWBZ4 hour-by-ho…",971394955737534464,,"Boston, MA",,2018-03-07 14:39:39,josephbduda,53566508
1998,Who’s staying home because of the snow and getting pregnant today. God bless,971394954324054016,,"Boston, MA",,2018-03-07 14:39:39,SoloChills,202415340
2,PJHS: No school tomorroe (March 8) due to snowstorm- Classes resume on Friday. Juniors bring in your permission sli… https://t.co/dZblkQ3sgk,971542735730638848,,Other Location in MA,,2018-03-08 00:26:53,PJ23HSLibrary,213643340
200,Rain snow sleet mix Southie Boston @WX1BOX @NWSBoston,971527796743864320,,"Boston, MA",,2018-03-07 23:27:31,RealJayKenney,410853815
203,they really want our asses to go to school when 8-12 inches of snow is expected https://t.co/HX1MqZOEuQ,971527597418041344,,Other Location in MA,,2018-03-07 23:26:43,Iovebattle,704842865248063488
207,"School tomorrow = no
Snow emergency = no
Libraries tomorrow = yes
#Somerville snow wrap-up.",971527489859346432,,"Somerville, MA",,2018-03-07 23:26:18,Ward5Online,89792322
209,Is it going to snow or what? I want a snow day please please please 🙏🏼🙏🏼🙏🏼,971527352365846528,,"Boston, MA",,2018-03-07 23:25:45,jacks_a_million,891785984
210,I assume my snow plot forecast is the combination of today's and next weeks potential #snowstorms. https://t.co/jix12YP7tJ,971527255041236992,,"Boston, MA",,2018-03-07 23:25:22,judah47,48774028
211,"RT @sVelards: Snow possible: anywhere from zero to 100 inches.

Could start at 1pm, 2pm, 3pm, 4pm, 5pm, 6pm, 7pm, 8pm or 9pm.

Ok.",971527247311114240,,Other Location,,2018-03-07 23:25:20,Smittasty8,811890007
214,"SAFETY REMINDER: If you decide to shovel tonight, don't forget to clear your vents and gas meters. Why is this impo… https://t.co/OenydhxpAP",971527142814158848,,"Boston, MA",,2018-03-07 23:24:55,EversourceMA,56795612
217,I wish my work would fall for a snow day 😭,971526894461030400,,"Boston, MA",,2018-03-07 23:23:56,jonesmeganx,597846528
218,"@JustGeorgeGR Hello--definitely don't want to scare anyone. I've only heard one mention of trees. But w heavy, wet… https://t.co/wQ043aShTo",971526875909586944,,"Boston, MA",,2018-03-07 23:23:51,LisaWBZ,20203676
22,Life on the rain/snow line. https://t.co/Dp9l2Mw3GD,971541591210020864,,"Cambridge, MA",,2018-03-08 00:22:20,stannenb,14184264
221,This Tampa weather right now is so nice 😎 can’t wait to get back to the snow storm awaiting me in Boston tomorrow!!,971526683273650176,,"Boston, MA",,2018-03-07 23:23:06,DarinGooden,2160798461
226,Snow day tomorrow 🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾,971526422253760512,,"Boston, MA",,2018-03-07 23:22:03,_Foster16,2872480714
227,@jillianmele @FoxFriendsFirst Just annoying rain right now.....but wind and snow arriving soon. Stay safe and warm!,971526193194336256,,"Boston, MA",,2018-03-07 23:21:09,kms167,35045485
229,How much snow has fallen in your area amid Wednesday’s nor’easter? https://t.co/HqzyfHp6xZ #MAsnow https://t.co/ZA0qxQzgz1,971526017272700928,,"Boston, MA",,2018-03-07 23:20:27,BostonGlobe,95431448
23,When there are already schools cancellations because of the snow storm tomorrow https://t.co/YWntbFuVGj,971541568200101888,,"Boston, MA",,2018-03-08 00:22:14,thatgirlgenesis,559929601
231,"@Jumpshot8 6 mill in Boston or NYC gets you 600sf for rain, snow, bad traffic and mean people. Take the 2000sf for 6 mill in Cali. Lol",971525864281333760,,"Boston, MA",,2018-03-07 23:19:50,tracymoscato,383286715
239,"#Somerville is not calling a snow emergency, but @SvilleSchools will be closed on Thursday, March 8. @SomervillePL… https://t.co/PnjTzjy7bV",971525341532565504,,"Somerville, MA",,2018-03-07 23:17:46,SomervilleCity,217127027
240,Can it not snow..... I'm busy,971525302093598720,,"Boston, MA",,2018-03-07 23:17:36,aBeeMaHoney,254600909
243,"GO FORTH, MY BEAUTIFUL. BLANKET THE NORTHEAST WITH WRATH IN MY NAME!

Also, make sure there's good skiing when you'… https://t.co/vCndWASdA9",971525180332892160,,"Boston, MA",,2018-03-07 23:17:07,BOSTrophyWife,788029031010725888
244,@ericfisher I want to hear that Thunder snow in Watertown 😁🙏🏻,971525177661100032,,"Boston, MA",,2018-03-07 23:17:07,zilli004,309955509
248,@BostonMetroWx Aren't we getting snow,971524978133827584,,"Boston, MA",,2018-03-07 23:16:19,hotnoshboston,36452128
249,Where’s my foot of snow,971524961662853120,,Other Location in US,,2018-03-07 23:16:15,daniellecourt11,230925870
250,"@answered7 Not much, if any snow down there...if you do get some late tonight it will be very wet",971524780494147584,,"Boston, MA",,2018-03-07 23:15:32,TerryWBZ,48377323
251,"Snow storms in winter can cause power outages.
Heat waves in winter can cause powder outages.
This is a skiing joke (probably)",971524741512261632,,"Boston, MA",,2018-03-07 23:15:23,redrobotsuit,280276259
253,So tempted to remake that video of sis going outside and eating a spoon of snow andjsjsjsns,971524679063232512,,Other Location in MA,,2018-03-07 23:15:08,cheIbum,848402833133248512
255,"If you cancelled your plans tonight because of the snow that hasn't materialized, @realResistMic is still on at 8PM!",971524646653722624,,"Cambridge, MA",,2018-03-07 23:15:00,ClubOBERON,153127513
259,Last year or the the year before I think people were digging bike tunnels through pile of snow. Be very careful wha… https://t.co/hwMFDyEDIN,971524294428844032,,"Boston, MA",,2018-03-07 23:13:36,sumeetpar3ek,15199397
262,"Be prepared as snow hits #Boston. Sign up for emergency alerts to get notified by phone, text, &amp; email in the event… https://t.co/ry8xNMvVzR",971524200358871040,,"Boston, MA",,2018-03-07 23:13:14,CityOfBoston,124455872
266,I am getting awfully tired of this winter! #noreaster #snow #weather #boston https://t.co/jAUhDshPRn,971524057249312768,,"Boston, MA",,2018-03-07 23:12:39,jerrylanson,16185290
267,"Ima need this snow to settle down, I gotta get to manhattan tomorrow",971524033400463360,,Other Location,,2018-03-07 23:12:34,diaaabla,743864706
268,"@tomdelonge: do u ever lay awake w a look in the eye asking god if a wish is too big to deny
Me (awake w look in eye): can it be a snow day",971524004459831296,,"Boston, MA",,2018-03-07 23:12:27,Chodestyle,428827077
27,"RT @partsandcrafts: All Parts and Crafts programs, including the Fab Lab, are closed for snow Thursday 3/8.  Have a great snow day!",971541392718692352,,"Somerville, MA",,2018-03-08 00:21:33,UrbanPantheist,2765171871
270,"Now —&gt; 1,332 @MassDOT plows and pieces of snow and ice equipment are on roadways across the state.

Make smart deci… https://t.co/i7BBtvVRUv",971523981353324544,,"Boston, MA",,2018-03-07 23:12:21,pmarvin123,2516570035
273,"This is teamwork! @GoNUwbasketball's bus got stuck in snow during the nor'easter, so the team got off the bus and b… https://t.co/OBi4Uiuuvf",971523771017416704,,"Boston, MA",,2018-03-07 23:11:31,WCVB,21419504
276,@bostonradio Bigger than anticipated...yeah looks it.  My street is completely snow free.  What a whopper.,971523644886220800,,"Boston, MA",,2018-03-07 23:11:01,BillsTVTalk,30244706
28,"@WX1BOX @growingwisdom just flipped to all snow north Natick, MA",971541335932010496,,"Boston, MA",,2018-03-08 00:21:19,rcase1977,174504982
280,RT @dkmv147: A snow day's all fun and games til ya parents hand u the shovel,971523572702367744,,Other Location in US,,2018-03-07 23:10:44,loriana_xo,379733068
288,Legit how much snow are we getting and am I going to have to find people to shovel out my driveway?,971522826682490880,,"Boston, MA",,2018-03-07 23:07:46,jlmeds,281982334
292,The latest nor'easter forecast: Up to 8 inches of snow could fall in Boston. https://t.co/6Qw17IgmvG https://t.co/qKL5AtzKdB,971522700194844672,,"Boston, MA",,2018-03-07 23:07:16,BostonGlobe,95431448
294,"#MAtraffic: 1,332 #MAsnow crews now clearing, treating state roads. Pavements wet to snow-covered. #TakeItSlow toni… https://t.co/Z8NLF6Q5s5",971522610336030720,,"Boston, MA",,2018-03-07 23:06:54,MassDOT,23595586
295,Pretty crazy snow event out there. Everyone ok?,971522594817105920,,"Boston, MA",,2018-03-07 23:06:51,TheRealAhol,325138909
3,A reminder to residents that when the snow begins to fall in @CityOfBoston - unless necessary - please stay off… https://t.co/zk4sseA1J8,971542728029941760,,"Boston, MA",,2018-03-08 00:26:51,BostonPWD,755040350021050368
30,@growingwisdom @WX1BOX Snow starting to accumulate in Framingham but only a dusting so far,971541314008428544,,"Boston, MA",,2018-03-08 00:21:14,ginarii,18149113
300,"@shorn2222 @BostonBelle4 You like snow, this is not surprising. lol",971522097620160512,,"Boston, MA",,2018-03-07 23:04:52,chestnuthell,47534846
302,[Enjoys her snow day by laying stretched out on her couch.],971521715028353024,,"Boston, MA",,2018-03-07 23:03:21,IvoryCavalier,2959384099
305,What's the word on that snow day we have tommorow 🤔@huttonpeter https://t.co/gBZ1osjwy0,971521669754998784,,"Boston, MA",,2018-03-07 23:03:10,zach_kornfeld,829824279348912128
31,"Will the temp dip below 32 degrees tonight, changing this rain into snow? @IamCinco",971541218739081216,,"Boston, MA",,2018-03-08 00:20:51,DosYos,263839749
312,"If you think snow forecasts are bad in northern Texas because of the region’s less-snowy reputation, tomorrow’s for… https://t.co/isnTtpDqWO",971521267470864384,,"Boston, MA",,2018-03-07 23:01:34,legend500,36604688
313,@chadman07 If I move it will be somewhere I never have to experience snow again.,971521215398645760,,"Boston, MA",,2018-03-07 23:01:22,VanityyFox,533292573
317,SENDING UP ALL PRAYERS FOR A SNOW DAY TONIGHT YA RAB,971521023043690496,,"Cambridge, MA",,2018-03-07 23:00:36,allspicegirls,48870566
318,"Two people struck by lightning during thunder snow in New Jersey, per National Weather Service",971520998754353152,,"Boston, MA",,2018-03-07 23:00:30,RealJayKenney,410853815
32,Remember that time when the weatherman @ericfisher @MattNBCBoston said it was going to snow a truck load and the co… https://t.co/FVZzqIDYST,971541052959150080,,"Boston, MA",,2018-03-08 00:20:12,journey2thebeer,932879168
322,RT @aweshumirene: where is this SNOW u speak of,971520867699175424,,Other Location in MA,,2018-03-07 22:59:59,NlaidbackA,38328096
324,"welp i gotta work tomorrow, fuck this fake ass “snow storm”",971520791857827840,,"Boston, MA",,2018-03-07 22:59:41,stephcakes,17959809
327,Shout out to God for the snow day tomorrow!!! #Lordknowsineededthesleep 😂 *,971520656914468864,,"Boston, MA",,2018-03-07 22:59:09,bird_blues,43714072
328,@MayorOfMalden you guys will be thinking of when it will be snowing but the snow will still be their and it will be… https://t.co/jw5sAlH8Ph,971520640430854144,,"Boston, MA",,2018-03-07 22:59:05,ughh_denisss,820756795115376640
329,A snow day's all fun and games til ya parents hand u the shovel,971520606746398720,,"Boston, MA",,2018-03-07 22:58:57,dkmv147,4910065635
33,I need a snow day so I can dedicate an entire 24 hours to shaving my back,971541052426473472,,"Boston, MA",,2018-03-08 00:20:11,EzraxDavis,275981725
332,Where is the snow I was promised??,971520279787769856,,"Somerville, MA",,2018-03-07 22:57:39,Caram_Alan,2327239837
333,RT @VanAllenLab: For a snow day: Pick one image (e.g. from a movie) that best describes your lab's daily routine. Here's @VanAllenLab. cc @…,971520277329907712,,Other Location,,2018-03-07 22:57:38,Kristel_GT,726923544752345088
336,@MayorOfMalden there is a very high percentage of snow happening over night and during the school day. This will be… https://t.co/TP2JYlbbWD,971520142457831424,,"Boston, MA",,2018-03-07 22:57:06,ughh_denisss,820756795115376640
338,@eperez___ We get that here in New England too just with a heck of a lot more snow.,971520094261018624,,"Boston, MA",,2018-03-07 22:56:55,VanityyFox,533292573
34,"so sick of people on social media being like ""it's not snowing yet, the meteorologists were wrong as usual lol"". I'… https://t.co/9wOLcgKLSl",971541049180147712,,"Boston, MA",,2018-03-08 00:20:11,murkymarshes,2938631710
343,The snow is coming down heavier in Leominster now. Our live report is coming up. @boston25 https://t.co/R9nSJGpS3G,971519982600376320,,"Boston, MA",,2018-03-07 22:56:28,WFXTMalini,62144220
344,"Due to the nor’easter scheduled to hit tonight into tomorrow morning and the accumulation of significant snow, we a… https://t.co/I6q6cY1RIS",971519930922397696,,Other Location in MA,,2018-03-07 22:56:16,CPS_Chelsea,89439297
347,"Due to the nor’easter scheduled to hit tonight into tomorrow morning and the accumulation of significant snow,... https://t.co/qtynzyRlZ9",971519771798798336,,Other Location in MA,,2018-03-07 22:55:38,CPS_Chelsea,89439297
348,@jasonbellosi19 Grrr. It's already snow in in other parts of the state.,971519580807008256,,"Boston, MA",,2018-03-07 22:54:52,HollyHotwater,2547273949
35,Am I the only one waiting patiently for the snow to come so I can just straight up hibernate my spring break awaaay https://t.co/yXK3mJa0uK,971540753930506240,,"Boston, MA",,2018-03-08 00:19:00,chariyakaeomani,913881788807811072
350,"There is NO School tomorrow, Thursday March 8th due to the impending snow storm. Be safe and warm! #ebccs #snowday",971519503904460800,,"Boston, MA",,2018-03-07 22:54:34,EBCCSNews,2575741964
351,@StephSweetRHI heavy snow shuts down around 3am with lingering light snow showers lasting until 7am..still some win… https://t.co/3vVisxsGXv,971519393321639936,,"Boston, MA",,2018-03-07 22:54:07,jreineron7,24955599
352,"Does anyone other than meteorologists use the word ""overspread?"" As in, ""snow will overspread the area."" #thundersnow",971519360346017792,,"Boston, MA",,2018-03-07 22:54:00,NicoleBurnham,61223663
353,@caseyhines @ryanhanrahan Maybe heavier winds will knock of some snow from the branches. If it were flat calm with… https://t.co/ChYjgIcLa2,971519323830398976,,"Boston, MA",,2018-03-07 22:53:51,goodskeptic,2735705952
365,"#Boston is expecting 4 to 8 inches of heavy, wet snow, with most snow accumulating after 8pm tonight &amp; ending aroun… https://t.co/ExaXCmgD5f",971518599385894912,,"Boston, MA",,2018-03-07 22:50:58,CityOfBoston,124455872
366,This “snow storm “ is just like when they try to make ice cream on chopped,971518560668352512,,Other Location,,2018-03-07 22:50:49,smelen96,466054875
367,Expect a heavy wet snow. Inland it will really pile up but more mixing with rain at the coast will keep totals down… https://t.co/5iopfTA4mZ,971518433010610176,,"Boston, MA",,2018-03-07 22:50:19,Boston_CP,70291924
376,What are you seeing out there? Snow? Rain? https://t.co/13AQlMT87L,971517987873345536,,"Boston, MA",,2018-03-07 22:48:32,JadiannTV,19088916
377,"RT @atlasventure: If you're undeterred by snow, join #RunningAtlas tomorrow! Meet in the lobby of 400 Tech Sq at 7am, and bring your foul w…",971517948836892672,,"Cambridge, MA",,2018-03-07 22:48:23,Prof_ChrisMason,20840908
378,@PeteNBCBoston Seems to be raining here in Rowley. More rain than snow perhaps?,971517937399091200,,"Boston, MA",,2018-03-07 22:48:20,jagga23,347488550
38,"ICYMI: No snow emergency from @SomervilleCity, but @SvilleSchools will be closed tomorrow (Thursday, March 8).",971540365101629440,,"Somerville, MA",,2018-03-08 00:17:28,VilleJournal,16032913
380,Snow is starting to intensify in some areas. Everything you need to know in our latest forecast:… https://t.co/k5eKRUaRFS,971517631441317888,,"Boston, MA",,2018-03-07 22:47:07,7News,16558796
381,@orirow I guess? No one's been sure if we were getting rain or snow or both or if/when it would switch between them or...,971517619605032960,,"Boston, MA",,2018-03-07 22:47:05,LadySmaug,319837403
384,"@jasonbellosi19 It's pouring now, but it's going to turn into snow.",971517473278382080,,"Boston, MA",,2018-03-07 22:46:30,HollyHotwater,2547273949
386,"me, sobbing into my tea as the snow gently falls: THIS 😭😩🗣 IS 😭 WHAT 😩 IT SOUNDS LIKE 🗣 WHEN DOVES CRY 😭😩🗣🗣🗣🗣",971517284278775808,,Other Location,,2018-03-07 22:45:45,history_witch,919401666662879232
387,this nor’easter is a scam. where’s the snow?,971517126254219264,,"Boston, MA",,2018-03-07 22:45:07,wendyenicolas,821507105974796288
388,VOLCANIC SPACE SNOW IS FALLING!!! https://t.co/ZawmYC0uCE,971517045824196608,,"Boston, MA",,2018-03-07 22:44:48,Max_Lederman,1542238148
389,@viv_darkbloom Just a forecast of some snow allows me to immediately work from home. But they have upped the ante since yesterday,971517014446694400,,"Boston, MA",,2018-03-07 22:44:40,brucej6688,850091132147126272
39,Northeastern women's basketball team pushes bus out of snow https://t.co/TOQozFNJvd,971540313817960448,,"Boston, MA",,2018-03-08 00:17:15,Boston_CP,70291924
390,"i even finished all the stuff i needed to do by friday *just in case* we ended up with a snow day tomorrow, so my s… https://t.co/RhXUCga7hV",971516902454513664,,"Boston, MA",,2018-03-07 22:44:14,_thegoodTK,27712892
391,NYC has to be THE toughest place to forecast snow... https://t.co/5o3INptelU,971516901838020608,,"Boston, MA",,2018-03-07 22:44:13,TerryWBZ,48377323
392,#thundersnow means SNOW DAY!! perks of living in the north east,971516883483746304,,"Boston, MA",,2018-03-07 22:44:09,PeaceLoveAnax3,64608209
393,"""Adopt the pace of nature: her secret is patience.""  -- Ralph Waldo Emerson

The snow will be here. Patience.... https://t.co/j3BCgoo5qe",971516719553564672,,"Boston, MA",,2018-03-07 22:43:30,davidwade,41369773
394,Does MA State House operate on snow emergency days? ...Will Deaf Constituents Day be canceled tomorrow? I don’t know who to ask. #mapoli,971516699504775168,,"Boston, MA",,2018-03-07 22:43:25,Felicity_Lingle,307616096
395,We were supposed to get more than a foot of snow. It’s now raining. No snow on the ground at all. #NewEngland,971516565207347200,,"Boston, MA",,2018-03-07 22:42:53,CollegeHoopNews,469447891
396,"Forecast: Snow, freezing wind and rain!!!!!!!!!!

Me: I’m going to get multiple tattoos that force me to not wear pants for a week! 🙃",971516531199893504,,Other Location in MA,,2018-03-07 22:42:45,Liza_Hurley,478199149
399,"Spring may be just around the corner, but we've still got some cold weather and snow ahead. Here are a few sweaters… https://t.co/zAOrHtVrJ9",971516375285075968,,"Boston, MA",,2018-03-07 22:42:08,thelilacpress,3044271302
4,Snow in Framingham. Coming down fast! Slippery out. @PeteNBCBoston https://t.co/BWgMxL2WDE,971542705493987328,,"Boston, MA",,2018-03-08 00:26:46,KatNBCBoston,249936891
400,@susantran Ugh. I get it... but this Mom is not prepared for a snow day!!! 😫,971516345710989312,,"Boston, MA",,2018-03-07 22:42:01,BrittanyLBang,1092104600
402,RT @tabatha_dgaf: What happened to this snow storm we're supposed to be getting?,971516210130096128,,Other Location,,2018-03-07 22:41:29,kLaniiii,241734943
404,16. Snow sucks ass and anyone who wants snow who doesn't get snow does not know what they're talking about. Driving… https://t.co/3tLjpCs5uB,971515944702038016,,"Boston, MA",,2018-03-07 22:40:25,faito_dayoz,843929402358616064
405,@AbbyMurph13 @pistolpmurph Snow coming down hot and heavy pistol Pete. Thanks for the update.,971515917736738816,,"Boston, MA",,2018-03-07 22:40:19,maddy_murphy04,488912748
406,.@RobiWBZ reporting in the snow from #Londonderry moments ago https://t.co/1aaJoM4zqa,971515873650503680,,"Boston, MA",,2018-03-07 22:40:08,wbz,16334139
408,Winter weather is in the forecast. Help neighbors by keeping catch basins &amp; hydrants clear of snow &amp; debris. This p… https://t.co/jyOsipCndb,971515801432969216,,"Boston, MA",,2018-03-07 22:39:51,BOSTON_WATER,3075320520
409,Snow Day = working on content Day...and all this on....#RusevDay https://t.co/hRm6lroeCr,971515726099042304,,"Boston, MA",,2018-03-07 22:39:33,OKayFabe,796537486319161344
410,@jreineron7 @7News We don’t have 1 millimeter of snow in Amesbury 🙄,971515658331619328,,"Boston, MA",,2018-03-07 22:39:17,patsrule23,34509472
411,"snow -&gt; moderate rain
humidity up 86% -&gt; 93%
wind 19mph -&gt; 17mph",971515576630763520,-71.19,Other Location in MA,42.37,2018-03-07 22:38:58,WatertownMA,251496134
413,RT @mignogna: @jreineron7 @ericfisher Flipping back and forth between wet snow and a chilly rain all day here on the West Methuen/Dracut li…,971515354286624768,,"Boston, MA",,2018-03-07 22:38:05,jreineron7,24955599
